7&6&Z&12Z&1Z&2212Z&1Z&121Z&Z&,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&122Z&1Z&2212Z&1Z&121Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&122Z&11Z&2212Z&1Z&121Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&122Z&112Z&2212Z&1Z&121Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&122Z&1121Z&2212Z&1Z&121Z&Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&122Z&1121Z&2212Z&12Z&121Z&Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&122Z&1121Z&2212Z&121Z&121Z&Z&,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&1222Z&1121Z&2212Z&121Z&121Z&Z&,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&12221Z&1121Z&2212Z&121Z&121Z&Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&12221Z&1121Z&2212Z&121Z&1212Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&12221Z&1121Z&22121Z&121Z&1212Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&12221Z&1121Z&22121Z&121Z&1212Z&2Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&12221Z&1121Z&22121Z&121Z&1212Z&21Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&12Z&Z&Z&Z&Z&Z&,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7&6&Z&121Z&Z&Z&Z&Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&121Z&Z&2Z&Z&Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&121Z&Z&21Z&Z&Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&121Z&Z&212Z&Z&Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&121Z&1Z&212Z&Z&Z&Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&121Z&1Z&212Z&Z&2Z&Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&121Z&1Z&212Z&1Z&2Z&Z&,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&1212Z&1Z&212Z&1Z&2Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&1212Z&1Z&2121Z&1Z&2Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&1212Z&1Z&21212Z&1Z&2Z&Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&1212Z&1Z&21212Z&1Z&21Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&1212Z&1Z&21212Z&1Z&21Z&2Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&1212Z&1Z&21212Z&11Z&21Z&2Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&Z&2Z&1Z&Z&Z&Z&,0,0,0,0,0,1,1,2,0,1,0,1,0,0
7&6&Z&Z&21Z&1Z&Z&Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&Z&212Z&1Z&Z&Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&212Z&11Z&Z&Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&212Z&112Z&Z&Z&Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&212Z&112Z&Z&1Z&Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&212Z&112Z&Z&12Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&Z&212Z&112Z&Z&12Z&1Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&Z&212Z&112Z&2Z&12Z&1Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&Z&212Z&112Z&21Z&12Z&1Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&Z&212Z&112Z&212Z&12Z&1Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&212Z&112Z&212Z&121Z&1Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&212Z&1122Z&212Z&121Z&1Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&212Z&11221Z&212Z&121Z&1Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&Z&212Z&11221Z&212Z&121Z&12Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&212Z&11221Z&212Z&1211Z&12Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&212Z&11221Z&212Z&12112Z&12Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&212Z&112211&212Z&12112Z&12Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&212Z&112211&212Z&121122&12Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&Z&212Z&112211&212Z&121122&121Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&Z&2122Z&112211&212Z&121122&121Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&Z&21221Z&112211&212Z&121122&121Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&Z&2Z&1Z&1Z&Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7&6&Z&Z&2Z&1Z&1Z&Z&2Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&2Z&11Z&1Z&Z&2Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&2Z&112Z&1Z&Z&2Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&Z&21Z&112Z&1Z&Z&2Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&21Z&112Z&1Z&2Z&2Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&Z&21Z&112Z&11Z&2Z&2Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&1Z&2Z&Z&Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&1Z&2Z&Z&1Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&1Z&2Z&2Z&1Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&11Z&2Z&2Z&1Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&11Z&2Z&2Z&12Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&111Z&2Z&2Z&12Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&1112Z&2Z&2Z&12Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&1112Z&2Z&21Z&12Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&1112Z&2Z&21Z&122Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&1112Z&2Z&211Z&122Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&1112Z&2Z&2112Z&122Z&Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7&6&Z&1112Z&2Z&2112Z&122Z&Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&1112Z&22Z&2112Z&122Z&Z&1Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&1Z&1112Z&22Z&2112Z&122Z&Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&1Z&1112Z&222Z&2112Z&122Z&Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&11Z&Z&2Z&Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&112Z&Z&2Z&Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&112Z&Z&21Z&Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&112Z&Z&21Z&2Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&112Z&Z&21Z&21Z&Z&Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&Z&112Z&Z&21Z&21Z&2Z&Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&Z&11Z&Z&22Z&Z&1Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&11Z&Z&222Z&Z&1Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&1Z&Z&Z&Z&Z&Z&Z&,1,1,0,0,1,1,1,2,0,0,0,0,0,0
7&6&1Z&Z&2Z&Z&Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&1Z&Z&21Z&Z&Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&1Z&Z&21Z&2Z&Z&Z&Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&11Z&Z&21Z&2Z&Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&11Z&Z&21Z&2Z&2Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&Z&Z&Z&Z&Z&1Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&Z&Z&2Z&Z&Z&1Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&Z&Z&2Z&1Z&Z&1Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&2Z&Z&2Z&1Z&Z&1Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&21Z&Z&2Z&1Z&Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&21Z&2Z&2Z&1Z&Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&Z&2Z&11Z&Z&Z&Z&,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7&6&Z&Z&2Z&112Z&Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&1Z&2Z&112Z&Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&1Z&22Z&112Z&Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&1Z&22Z&112Z&1Z&Z&Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&Z&1Z&22Z&112Z&1Z&2Z&Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&Z&1Z&22Z&112Z&1Z&21Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&1Z&22Z&1122Z&1Z&21Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&11Z&22Z&1122Z&1Z&21Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&11Z&222Z&1122Z&1Z&21Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&Z&Z&Z&1Z&Z&Z&,0,0,1,1,0,0,0,2,0,1,0,1,0,0
7&6&Z&2Z&Z&Z&1Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&2Z&1Z&Z&1Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,1,1,0,0
7&6&Z&2Z&1Z&Z&1Z&2Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&21Z&1Z&Z&1Z&2Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&212Z&1Z&Z&1Z&2Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7&6&Z&212Z&1Z&Z&1Z&2Z&1Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&2122Z&1Z&Z&1Z&2Z&1Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&2122Z&1Z&Z&11Z&2Z&1Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&2122Z&1Z&Z&112Z&2Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&2122Z&11Z&Z&112Z&2Z&1Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&2Z&2122Z&11Z&Z&112Z&2Z&1Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&2Z&2122Z&11Z&1Z&112Z&2Z&1Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&2Z&2122Z&11Z&12Z&112Z&2Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&2Z&2122Z&111Z&12Z&112Z&2Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&2Z&2122Z&1112Z&12Z&112Z&2Z&1Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&2Z&2122Z&1112Z&12Z&112Z&21Z&1Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&22Z&2122Z&1112Z&12Z&112Z&21Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&22Z&2122Z&11121Z&12Z&112Z&21Z&1Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&22Z&2122Z&11121Z&12Z&112Z&212Z&1Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&22Z&2122Z&111211&12Z&112Z&212Z&1Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&22Z&2122Z&111211&12Z&1122Z&212Z&1Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&22Z&2122Z&111211&12Z&11221Z&212Z&1Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&22Z&21222Z&111211&12Z&11221Z&212Z&1Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&Z&Z&1Z&Z&2Z&Z&,0,0,0,0,0,1,1,1,0,0,0,0,0,1
7&6&Z&Z&1Z&1Z&Z&2Z&Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&Z&1Z&1Z&2Z&2Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&Z&1Z&11Z&2Z&2Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&Z&12Z&11Z&2Z&2Z&Z&,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7&6&Z&Z&12Z&11Z&2Z&21Z&Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&Z&12Z&11Z&22Z&21Z&Z&,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&1Z&Z&12Z&11Z&22Z&21Z&Z&,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&Z&Z&Z&12Z&Z&Z&Z&,1,1,1,2,0,1,0,1,0,1,0,0,0,0
7&6&Z&1Z&Z&12Z&Z&Z&Z&,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7&6&Z&1Z&2Z&12Z&Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&1Z&21Z&12Z&Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&1Z&21Z&122Z&Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&11Z&21Z&122Z&Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&11Z&21Z&1222Z&Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&1Z&Z&Z&2Z&Z&Z&Z&,0,0,0,0,0,0,1,1,0,1,0,0,0,0
7&6&1Z&Z&Z&21Z&Z&Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7&6&1Z&Z&Z&21Z&Z&Z&2Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&1Z&Z&Z&211Z&Z&Z&2Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&1Z&Z&2Z&211Z&Z&Z&2Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&11Z&Z&2Z&211Z&Z&Z&2Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&11Z&Z&2Z&2112Z&Z&Z&2Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&111Z&Z&2Z&2112Z&Z&Z&2Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&1112Z&Z&2Z&2112Z&Z&Z&2Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&1112Z&Z&2Z&2112Z&1Z&Z&2Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&1112Z&Z&2Z&2112Z&1Z&2Z&2Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&1112Z&Z&21Z&2112Z&1Z&2Z&2Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&1112Z&Z&21Z&2112Z&1Z&22Z&2Z&,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&11121Z&Z&21Z&2112Z&1Z&22Z&2Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&11121Z&Z&21Z&21122Z&1Z&22Z&2Z&,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7&6&11121Z&Z&21Z&21122Z&1Z&22Z&21Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&11121Z&Z&21Z&21122Z&1Z&222Z&21Z&,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7&6&11121Z&Z&21Z&21122Z&1Z&2221Z&21Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&11121Z&Z&212Z&21122Z&1Z&2221Z&21Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&11121Z&1Z&212Z&21122Z&1Z&2221Z&21Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&11121Z&12Z&212Z&21122Z&1Z&2221Z&21Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&11121Z&12Z&2121Z&21122Z&1Z&2221Z&21Z&,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7&6&11121Z&12Z&2121Z&21122Z&1Z&2221Z&212Z&,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7&6&Z&12Z&Z&Z&Z&Z&1Z&,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&122Z&Z&Z&Z&Z&1Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&122Z&Z&1Z&Z&Z&1Z&,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7&6&2Z&122Z&Z&1Z&Z&Z&1Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&2Z&122Z&Z&1Z&1Z&Z&1Z&,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7&6&Z&12Z&Z&1Z&Z&Z&Z&,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&122Z&Z&1Z&Z&Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&122Z&1Z&1Z&Z&Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&Z&1Z&2Z&Z&Z&Z&,0,0,0,0,1,2,2,2,0,0,0,0,0,0
7&6&Z&Z&1Z&21Z&Z&Z&Z&,0,0,0,0,1,1,1,1,0,0,0,0,0,0
7&6&Z&Z&1Z&212Z&Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&Z&11Z&212Z&Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&Z&112Z&212Z&Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&1Z&112Z&212Z&Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&1Z&112Z&212Z&2Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&11Z&112Z&212Z&2Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&11Z&112Z&212Z&22Z&Z&Z&,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7&6&Z&11Z&1121Z&212Z&22Z&Z&Z&,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7&6&Z&112Z&1121Z&212Z&22Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&112Z&1121Z&212Z&221Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&112Z&1121Z&2122Z&221Z&Z&Z&,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7&6&Z&112Z&1121Z&2122Z&2211Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&112Z&1121Z&21222Z&2211Z&Z&Z&,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7&6&Z&1Z&Z&Z&Z&2Z&Z&,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7&6&Z&1Z&Z&1Z&Z&2Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&1Z&2Z&1Z&Z&2Z&Z&,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7&6&Z&1Z&21Z&1Z&Z&2Z&Z&,0,0,0,0,0,0,0,0,0,0,0,0,0,1
